ID,latitude,longitude,NAME,Review_num,Rating,Categories,Price
pkQs_Ny2se3fnxgOVBvbAg,34.06887047,-118.2970367,Truly Acai,3,3.7,"Acai Bowls, Juice Bars & Smoothies, Brazilian",
_o6cTaR_pnm2XucZS6fTug,34.0844498,-118.3853226,Guisados,1024,4.3,Mexican,$$
3JgioaBXTc6uiLMAGH_87Q,34.03039,-118.23652,Guzzu Bento-ya,154,4.9,"Japanese, Asian Fusion",$$
XMRFH5LF0zL_g_8Q7vzcaA,34.066598,-118.308717,The Sushi,602,4.2,"Sushi Bars, Japanese, Salad",$$$
hafmNRWqoLKQ10dMVDh-yQ,34.0775467,-118.2647102,Elf,781,4.4,"Mediterranean, Wine Bars, Tapas/Small Plates",$$
6i7KnRylm4bhPIApDFSVCg,34.08807911,-118.3089513,Dave's Hot Chicken,3710,4.3,"Chicken Shop, Halal",$$
l5xPawJ1xui80qLKzGE5RA,34.07567,-118.32328,Louise's Trattoria - Larchmont,405,3.8,"Italian, Caterers, Pizza",$$
JD6tyqraOsi5xF10J0KEwQ,34.09030433,-118.3460383,Formosa Cafe,704,3.9,"Asian Fusion, Cocktail Bars, Noodles",$$
hThifVvziVJbn_GzsagItw,34.0988267,-118.3270184,800° Woodfired Kitchen,615,3.8,"Pizza, Sports Bars, Italian",$$
0_-4iI3bouR0DWhtCyIbcQ,34.07611494,-118.383274,The Henry,1098,4.2,"New American, Breakfast & Brunch, Cocktail Bars",$$$
TmDZlfdPWgvQvXrZZcDiGA,34.09017011,-118.2678052,The Silver Lake House,676,4.5,"Thai, Asian Fusion",$$
DajaCL3eRWKZcIBuEu_N3g,34.08121172,-118.3850059,The Butcher's Daughter,306,3.9,"Vegetarian, Cocktail Bars, Gluten-Free",$$
1e_j1BtMaTinWLC52RJI9w,34.07240343,-118.3593799,Marmalade Cafe - Los Angeles,2809,4.1,"New American, Breakfast & Brunch, Cafes",$$
#NAME?,34.0396967,-118.2993893,Andre's Italian Restaurant,1375,4.2,"Italian, Pizza, Comfort Food",$$
SREXeeGWWQwKP54fCljwZg,34.0719955,-118.360253,Monsieur Marcel,986,4.1,"French, Sandwiches",$$$
ifjQzwvW_cW8u88GzMaUWg,34.09839,-118.35565,Horses,257,3.9,"New American, Italian, Cocktail Bars",$$$
xPoZ1x-sGynBexrmRXyKlA,34.08547219,-118.2751025,All Day Baby,444,4,"Cocktail Bars, New American",$$
QkJzYySwiTTX7MPD7cSoxA,34.06224823,-118.3218384,Lilly's Made Fresh Snacks & Deli,5,3.4,"Delis, Juice Bars & Smoothies, Breakfast & Brunch",
rpWdiTM-i4i3a3otIxoJnw,34.02539508,-118.3433254,Highly Likely,540,3.8,"Coffee & Tea, Breakfast & Brunch, Bars",$$
zdjoo1GrpBgCNjgBB5h4_Q,34.101913,-118.336041,Hot Motha Clucker,197,4.1,"Bars, American, Sandwiches",$$
vBWYSv3Au1mylKUReJRp2Q,34.0547987,-118.2497291,asterid,172,4.2,New American,
Y2_4gSj9r2pzktbkWZrlig,34.0533397,-118.3769423,Lodge Bread,85,4.5,"Bakeries, Sandwiches, Breakfast & Brunch",$$
rLKI1EzuwGUFixHtqXqZ9g,34.101411,-118.341748,25 Degrees,1984,3.7,"Burgers, Diners, American",$$
q74_8BUGymExrHKAsF6l2A,34.08217,-118.30929,Hainan Bros Chicken and Rice,10,4.2,"Chicken Shop, Pan Asian, Singaporean",
AGyxcozRYuFPpRD-nBRu0Q,34.030029,-118.383983,Pasta Sisters,2281,4.1,"Italian, Wine Bars",$$
JBeSWzpDI8eh2xG4-ZVy4g,34.063051,-118.297541,Yangji Gamjatang,919,4.2,"Soup, Korean, Comfort Food",$$
EKrVpJqTXBjbbJPgHusibQ,34.049526,-118.358656,Stevie's Creole Cafe,1048,3.9,Cajun/Creole,$$
QADDG3waUFFqhjnSn_qfsA,34.092097,-118.279745,The Black Cat,571,3.8,"New American, Cocktail Bars",$$
kXrHt3XkNd_q5rISuvuvVg,34.07295286,-118.3755598,Berlins,1154,4.4,"Bubble Tea, German, Sandwiches",$$
cywwDn2SYCoef0PUYOXygw,34.03876,-118.28075,La Pupusa Urban Eatery,434,4.3,Salvadoran,$$
AyZUXwC5E-U6WInXGqcmcA,34.1014312,-118.3029659,Sanamluang Cafe Hollywood,2018,3.8,Thai,$$
sQJ788QT7wN5-d4MeuRVQA,34.0550258,-118.3833637,Founders Ale House,362,4.4,"New American, Sports Bars, Gastropubs",$$
Wx0ZOK9hVg7w3M5MLqpiMQ,34.13977,-118.205337,Aunt Yvette’s Kitchen,153,5,Ethiopian,
43gfRC7IsZv1mbsWfC-vHw,34.058763,-118.419009,True Food Kitchen,187,4.3,"New American, Breakfast & Brunch, Comfort Food",$$
wyZWl-NqeTa38KloWu5jQw,34.10151,-118.30238,Friends & Family,271,4.2,"Bakeries, Breakfast & Brunch, New American",$$
hnHwGO-uDz9TjQw2xGBZTw,34.04155,-118.25704,Zinqué,425,3.9,"Breakfast & Brunch, French, Cocktail Bars",$$
5V7zNZ9IdSUCYrZRXAg2hA,34.04480929,-118.2652703,Yard House,3122,3.5,"Bars, Vegetarian, New American",$$
pKCXhKfQjH6rpXWNmQhLeg,34.10621,-118.34213,Flowering Tree,99,4.6,"Coffee & Tea, Breakfast & Brunch, Bubble Tea",$$
oY1NbopswRBWHJWr3uOn8Q,34.05248,-118.30358,CHIPI,3,5,"Pizza, Chicken Shop, Chicken Wings",
bKeJWK8yxAo0x5y_0kGyVA,34.13166,-118.35262,Mercado Hollywood,855,4.3,"Mexican, Cocktail Bars",$$$
0g5pHUv8YMbdZwLvYN2ZJA,34.07346222,-118.3239569,Le Pain Quotidien,434,3.9,"Bakeries, Breakfast & Brunch, Coffee & Tea",$$
ENahrZZzeTek-EgPSXGd0A,34.05365,-118.38412,KITCHEN 1437,19,4.5,Food Court,$$
G55h6ynD4aFY0D_3TyAYpA,34.073699,-118.377065,ABSteak By Chef Akira Back,191,4.6,"Steakhouses, Korean, Barbeque",$$$
cXfXb64EcLHYlcs_ebXSQg,30.0628157,-91.9341485,Cajun Blaze Eats,2,5,"Cajun/Creole, Burgers, Food Trucks",
w2tw_rS7uB-9KwjDkQOg4A,34.0397099,-118.2987956,Bull & Dragon,20,4.4,"New American, Pop-Up Restaurants",
K8JWSdSz_IYyjGvv0RSBiA,34.025087,-118.394109,Citizen Public Market,132,4.3,Food Court,$$
pBIelgDRVsiebYpooAfbhw,34.0860326,-118.2915951,Tacos Dorados,2,5,"Street Vendors, Mexican",$
g7bvMWpWSNxSoq8WxfEcZQ,34.083913,-118.384953,Bottega Louie - WEHO,868,4.1,"Bakeries, Desserts, Italian",$$$
9KvPZul13HhcgbDIPE50Tg,34.076099,-118.308832,The Local Moco,34,4.7,"Hawaiian, Filipino",
LjFzKhP13GS6_CRM0HkEVg,34.0450459,-118.2769246,Flavors of Thai,798,3.8,Thai,$$
NJ5zXTQzIlkG-EhDwqMaIQ,34.04333,-118.31965,Somos Oaxaca,131,4.7,Mexican,$$
0jz2xat0mqFfT2vdX_0igA,34.0543797,-118.2672801,Tanta,13,4.2,Peruvian,
SLxKy00itrk-ta8r8zCzTA,34.08875977,-118.3085744,Easy Street Burgers,237,4.5,Burgers,$$
ktn9AX_cmEqeEDjqdLynzg,34.072601,-118.370773,Seoulmates,224,4.5,"Korean, Asian Fusion",$$
m-GWL0-PY4oo3LGODpM4IA,34.0893533,-118.2764842,Pizzana Silver Lake,92,4.5,"Pizza, Wine Bars, Italian",
JUOtI0Z9aHSE6JDR2542ig,34.09988,-118.29034,Sōgo Roll Bar,206,4.2,"Japanese, Sushi Bars",$$
xU6pcazbyB1lxA631YJEkg,34.120853,-118.204651,Joy,1714,4.5,"Taiwanese, Coffee & Tea, Noodles",$$
Z57u3vyjkRiO5yIOkmGRNA,34.10137,-118.30125,Carousel Restaurant,932,4.4,"Armenian, Lebanese",$$$
x9uC3-5WythdfzoIOCK6iQ,34.1116,-118.287737,MESSHALL,1529,3.8,"Bars, Breakfast & Brunch, New American",$$
0z01cdjtl54ksjzKUMgd_w,34.10557,-118.336994,Shintaro Sushi,596,4,"Sushi Bars, Japanese, Seafood",$$
j7zBQ2dfP5QDVH8n33X9cg,34.02843528,-118.2757835,Qin West Noodle,93,3.6,"Chinese, Noodles",$
HTFByVH44biQsc_R8sEOjg,34.06208625,-118.3026584,BCD Tofu House,5143,4.2,Korean,$$
sHMQqLZqaMCZa5ICqpGiNg,34.05531469,-118.2917885,Crab House,970,4.1,"Korean, Seafood, Live/Raw Food",$$
pxg3VJKR9sA7cJqgXFTrSw,34.07161184,-118.2725989,Dollar Hits,690,4.1,Filipino,$$
10cBgJc-d8biKAAL_Bk0CA,34.098273,-118.306147,Amphai Northern Thai Food,381,4.7,Thai,$
ulnuMzWVV3tuziz0R5IsTg,34.08399014,-118.3568115,Durango Cantina,94,4.1,"Mexican, Cocktail Bars",$$$
varmccdK-LO9tbWlzeyfyw,34.08217,-118.30929,A Family Affair,112,4.6,Soul Food,$$
mrEgKltVkacoD6ZNWzQjyg,34.0250839,-118.3941056,Bang Bang Noodles,480,3.8,"Noodles, Pop-Up Restaurants",$$
H6zhdp4uIC7a8Dq-ZBjH4Q,34.10268,-118.24345,Wax Paper - Los Angeles,435,4.4,"Sandwiches, New American, Coffee & Tea",$$
S3Ew2sIuhoVB4nSTUmxVBg,34.06205775,-118.3133217,Yeon Omakase and Sushi,67,4.9,Sushi Bars,
9kc3zPyOPO1YlzId8OAS3A,34.043966,-118.308544,MAC'D,47,3.6,New American,
yfVs9_kD1Lk7jV8YD0VTWA,34.062128,-118.313381,Ggor Ghap Kimbob,48,4.7,"Korean, Specialty Food, Breakfast & Brunch",
KUsdn5cdpsX6XMf7TkwSFg,34.05282476,-118.3059214,Mongtan BBQ,15,5,Barbeque,
VJZWvjqIlUlVb3DJBz_jAg,34.04685,-118.21777,Tenampal,155,4.8,"Mexican, Breakfast & Brunch, New American",$$
KRt72M48zUfXQv6yGH5EQQ,34.0458078,-118.2340711,Propaganda Wine Bar,148,4.8,"Wine Bars, Italian, Pizza",$$
Wjckf5QPdVQw1ZG82zEarA,34.06142,-118.310424,M Grill,2632,4.3,"Brazilian, Steakhouses, Wine Bars",$$$$
SqWYLEwZxJY7Et8w24lzjw,34.06410333,-118.283964,Crispy School,455,4.9,"Burgers, New American, Asian Fusion",$$
xIz8G6F5VQhn22fEjNg0ag,34.059596,-118.239952,Yum Salut,51,4.7,"Laotian, Asian Fusion",$$
fTC8HoPbbi1pHl2X9eRxLw,34.04138901,-118.3563557,West Side Banh Mi,9,4,"Food Trucks, Vietnamese",
8RPEQTaPqvOpmKzSYJZQgQ,34.06172,-118.29526,Intercrew,392,4.3,"Lounges, Asian Fusion, Korean",$$$$
JcjsPdnxH7Gst3GRxCmdoQ,34.04644447,-118.2353367,Hearts & Flame,249,4,Italian,$$$
KQBGm5G8IDkE8LeNY45mbA,34.04560471,-118.2360611,Wurstküche,9018,4.2,"Hot Dogs, German, Gastropubs",$$
LkxqUpoIxcd0tpIuSdeo-g,34.04463,-118.3785551,Karibbean Cuisine,31,4.9,"Caribbean, Food Trucks",
GWkTJVxzieQM2KfaAk9sBQ,34.06392575,-118.2385995,Golden Lake Eatery Cambodian Restaurant,324,3.6,"Cambodian, Vietnamese, Chinese",$
fP7xxJgHpPHITZdLvrQGAw,34.08307,-118.38728,Uchi West Hollywood,100,4.1,"Japanese, Sushi Bars",$$$$
730kuR4OZsSwWDas7QCwGg,34.04839667,-118.2585883,Marugame Udon-Los Angeles,334,4.2,"Japanese, Noodles, Asian Fusion",$$
T799TpiffSshVAe7RdhZJQ,34.091092,-118.344478,The Melt,137,4.5,"Sandwiches, Burgers, American",$$
1MJEJmGwUkdmk86gx-Wjkw,34.059942,-118.237637,Mama Lu’s Dumpling House,119,3.5,Noodles,
abI463RX-RfsRhIE7iGikg,34.08382411,-118.3093789,Le Coupe,227,4.7,"Southern, Chicken Shop, Salad",$$
vAGszIli2pkHf_0HolmLmw,34.10596,-118.27281,Mi Corazon,605,3.8,"Mexican, Cocktail Bars",$$
i7DTjyOXM4sSHNzU9Ghvuw,34.0908388,-118.3697416,Norah,913,3.8,"New American, Venues & Event Spaces, Breakfast & Brunch",$$$
g1RqknBKd1r1ajHW8xhAkQ,34.10145473,-118.3260126,Hollywood Burger,807,4.3,"Breakfast & Brunch, Burgers",$$
bdm3708B0OJW9xDdaKVH_A,34.06742142,-118.3095264,Gol Tong Chicken,2176,4.8,"Chicken Wings, Korean",$$
#NAME?,34.06296933,-118.3093167,Jeong Yuk Jeom,570,3.9,"Korean, Barbeque",$$$
sYcLm4n3k-FYZm_bKTUJ-g,34.0574299,-118.30658,Haemaru,229,4,"Korean, Soup, Noodles",$$
lXipm1mnODP19kdviBqn4g,34.016551,-118.281564,La Chuperia,472,4.4,"Mexican, Bars",$$
RQoD2ucHJJQpCevVNPlLxQ,34.06693,-118.4105,The Rooftop by JG,754,3.9,"New American, Lounges, Tapas/Small Plates",$$$
9OhKC782fYh0akM1VIfMxQ,34.0974499,-118.349941,The Carving Board,765,4.2,Sandwiches,$$
yKqC7pgrxCtz3tVHvVjGhQ,34.06450981,-118.3089904,Gangnam Pocha,45,4.2,"Korean, Gastropubs, Bars",
ii6YiETRUUjabTFi5QO5Rg,34.10393419,-118.3250242,Jane Q,177,3.8,"Mediterranean, Breakfast & Brunch, Cocktail Bars",$$
J3_JwqWPTO8EXO5SKRkQtA,34.10196,-118.32751,Sincerely Syria ,122,4.5,"Halal, Mediterranean, Syrian",$$
vZYsH-d7k7COPUmyvKthcA,34.01182183,-118.2822826,GaiGan,16,5,"Thai, Specialty Food, Food Delivery Services",$$
oQVQ2Ihv2biHJ2jzn3WbnQ,34.09768,-118.30481,Thai Street Food Market,15,4.1,"Street Vendors, Thai",
nMCeecupa8jfOq7-Dcs6Dg,34.033527,-118.240511,Kato,563,4.4,"Taiwanese, Seafood",$$$$
E-8QVQA30Zzw4EG3MgsXUg,34.06245574,-118.2976682,Qianlixiang Hot Pot,36,4.8,"Kebab, Hot Pot",
4MFZnqY59zuafZTP1UQQWA,34.08370138,-118.3096686,Ggiata Delicatessen,365,4,"Delis, Italian",$$
-Z-9YfCsSJCyfz0mtHG14w,34.08053,-118.38815,Olivetta,519,3.7,"Modern European, Cocktail Bars",$$$$
cqUgw5VKsc56vc6vhl1_VQ,34.097739,-118.333441,Gwen,774,3.9,"New American, Steakhouses, Cocktail Bars",
Ld1t4eqZzPMWqPhJ1-G-Dw,34.07735953,-118.3855763,Stella West Hollywood,20,4.2,Italian,
nGlLaC0p0naSlgdy2-HCVw,34.051073,-118.254412,71 Above,2582,4,"American, Cocktail Bars",$$$$
BHfx-sSC4ccN2VLht66nBQ,34.06757736,-118.2402725,Patina Grill,5,3,American,
C_8Y_wwGFummtQ3OQLRjcg,34.07403194,-118.3096659,LAces,114,4.6,"Sports Bars, New American, Cocktail Bars",$$
rJDsg0rZfuT0tsXbDaxRgA,34.072706,-118.37251,Son of a Gun,1872,3.9,Seafood,$$$
gh4B1viUS0cIbMGmbbaJtA,34.04502,-118.23749,De La Nonna,508,4.1,"Pizza, Wine Bars",$$
EFv3zmZMnPcBwL9v5ke0Dg,33.98151239,-118.4418004,PLANTA,416,4.4,"Sushi Bars, Vegetarian, Pizza",$$$
WysyMzFaEHWiOMRYj1paZg,34.13029133,-118.3504143,General Admission,294,4.1,"American, Sports Bars, Beer Bar",$$
PMKI2wtj2VvKudCNnjAc6A,34.04085,-118.26763,Maison Kasai,107,4,"French, Teppanyaki, Asian Fusion",
1VkCkGM09fMm4ft54S9-sQ,34.10186665,-118.3264787,Birdcage Hollywood,81,3.7,"Desserts, Salad, Sandwiches",
w0cm7DFmBDQ_x2r83cvL6g,34.06188,-118.34278,Apollonia's Pizzeria,972,4.2,"Pizza, Salad, Italian",$$
qmyTGgpnQNq-bUV1WzUGvQ,34.10458316,-118.3417958,The Magic Castle,2770,4.1,"Performing Arts, New American",$$$$
eNPaF_hVdpxMkzyq9kenYQ,34.066434,-118.254117,The Park's Finest,2396,4.2,"Barbeque, Filipino, Asian Fusion",$$
qOsGNcHWor5dn4GCKaFDPg,34.03414,-118.22981,kodō,405,4.4,"Japanese, Sushi Bars, Desserts",
USSwmlsZWgoxCIcfRlPKag,34.00520833,-118.3317731,ORA ,9,4.9,Cafes,
PJPubcB4oEtsqwnpu8SSJQ,34.091075,-118.36357,Delilah,582,3,"New American, Lounges",$$$
BNuUYnr443Gyfw1gi2bzDg,34.097626,-118.331311,Iki Nori,4,4.5,"Japanese, Seafood, Sushi Bars",
PG8AH9RUleG845zm6ATRJA,34.09096,-118.37185,Zarape�?Cocina & Cantina,152,4.7,"Mexican, Beer Bar, Breakfast & Brunch",$$
MECF-6a3UDWCty0715Yeqw,34.05239,-118.30385,Okja Dabang,15,4.9,"Cafes, Coffee & Tea, Juice Bars & Smoothies",
q3uaUrleF1JmntSAY0fb7w,34.061251,-118.299049,Khawaiian,176,4.5,Hawaiian,
BN8NqWMtBc65qGIlQUX01w,33.99666,-118.42863,SOBAR,83,4.1,"Japanese, Noodles",
xInbYfhJbFlSMJ65mPerXA,34.05244827,-118.2553253,GOT PAELLA,25,4.6,"Food Trucks, Spanish, Seafood",
mu-sqebqz9DEQRTNP3vKLg,34.06322097,-118.297207,Tang Huo Kung Fu Spicy Hot Pot,194,4.3,"Hot Pot, Chinese",$$
3tSmSqamooLE_5c-8AaVVg,34.10126265,-118.3415674,Library Bar,470,4.2,"Lounges, Cocktail Bars, Burgers",$$$
BaSi1jxNokbv5ipaI1_law,34.039691,-118.298713,OKC Smash Burgers,91,4.5,Burgers,
o5fUB_jEPQERVaFRP_ledw,34.09819,-118.32197,Drunken Chicken,56,4.3,"Soul Food, Chicken Wings, Korean",
fSExg_B-7vzHwB_DBicBBQ,34.052886,-118.297311,Love Yours La,10,4.5,"Asian Fusion, Tapas Bars, Cocktail Bars",
Aq1vM8LCcb8mdpCOKCdlsw,34.07267,-118.25178,Tsubaki,422,4.2,Izakaya,$$$
cJcf74uix2OELGHzsMhaPQ,34.072103,-118.367278,Slab ,620,4.2,"Barbeque, Caterers, American",$$
h0GMGfUO7ETPaoRKjXn66w,34.07788262,-118.3092141,Shot Of Soju,2,3,Gastropubs,$$
dXpaLD6T3xmrXdw3FYAFDw,34.07325032,-118.3836201,Foxhall,98,4.4,"Steakhouses, Seafood, New American",
N45JrffOe03QisDOSQ9QTg,34.09520929,-118.3290331,Jazzy's Kitchen,44,3.3,Soul Food,
PNHcoGvmkars5lsQ3Eu41Q,34.0408,-118.34755,Roscoe’s House Of Chicken & Waffles - La Brea,135,3.4,"Soul Food, Chicken Shop, Waffles",$$
CXmJB5LZeda27UeBGzk75Q,34.0668715,-118.3615645,Pho Saigon Pearl,1117,4,"Vietnamese, Noodles, Bubble Tea",$$
_8Tvjpgu56ioJf0ohHzUUg,34.0507689,-118.2772433,Seoul Garden Restaurant,617,4,"Korean, Hot Pot, Sushi Bars",$$
WjuO8PhtqINeWqm-ei8NQA,34.06921,-118.29235,Dumpling House,688,4.2,"Korean, Dim Sum, Noodles",$$
6bqxHEgw3YFzfKqxYw6yaQ,34.0628631,-118.3062672,Kitchen Sooda,227,4.1,"Seafood, Asian Fusion, Gastropubs",$$
FAW0X9xZIGsxiIX1JfArgQ,34.08475733,-118.3384085,The Cat & Fiddle Restaurant & Pub,371,4.4,"British, Pubs, New American",$$
IzF0aYd61HfmTuPV8J74FQ,33.97664892,-118.416466,Neighbors,208,4,"Breakfast & Brunch, Cocktail Bars, Sports Bars",$$
g5s8qBx7_uUU-3pALdvCMQ,34.050052,-118.2423656,Rice & Nori,778,4.4,Japanese,$
FQT1DQVA0QwhEDs2i-ZNDA,34.03029581,-118.2920847,Monarca Pasta & Grill,176,4.6,Italian,$
LLj451UZrvt3SkZVrEZ4ew,34.06155498,-118.3043175,MDK Noodles,1726,4,"Korean, Noodles, Soup",$$
wcsd41E9wE9-dLnh9GZufA,34.0985622,-118.3435495,Mom’s Haus Hollywood,892,4,Southern,$$
RaKnMxcrsFtx6ii7yO353Q,34.0983351,-118.2977342,Lory's Restaurant,58,4.4,"Middle Eastern, Mediterranean, Vegetarian",$
aZ6H6jzn3KO_Rznp3l-YzQ,34.07253048,-118.3705086,Melanie,78,4.7,"Wine Bars, Burgers",$$
#NAME?,34.075313,-118.323881,Larchmont Village Wine Spirits & Cheese,1083,4.4,"Beer, Wine & Spirits, Sandwiches, Cheese Shops",$$
59taFywC94rseFrt6J5c3A,34.0708505,-118.4009113,Il Pastaio,2170,3.9,Italian,$$$
1mb6fp_JRp4Y68GStJsGIQ,34.0472242,-118.2609078,The Rooftop at The Wayfarer Downtown LA,646,3.6,"New American, Cocktail Bars, Tiki Bars",$$$
M8OXVXxgWqsg4VUhMnRh8Q,34.053465,-118.32305,Sisters Dumpling,118,4.5,"Korean, Noodles",$$
GS3pkYEfqsBeX6pi5iGQyA,34.09456985,-118.32926,Da Barbara,21,5,"Italian, Desserts",$$$$
xPlyX_l_f_Eh3G5YlX6aXA,34.07189116,-118.3653948,Sticky Rice,33,4.6,Thai,
orLQGo7Nitm0Buj6CMAXDw,34.102342,-118.33999,UKA,14,4.9,Japanese,
T_Hiq_zgUz3C3Rlj843ZAw,34.073437,-118.382488,Mamá Por Dios,2032,3.8,"Mexican, Breakfast & Brunch, Cocktail Bars",$$
iSvu86592oA5Ays96iDP2Q,33.97441,-118.30078,The Breakfast Shack,125,4.7,"Breakfast & Brunch, American",$$
kvz1iB56k9MCkIlfMw3drQ,34.059464,-118.309536,Pho Gyu Vietnamese Noodle House,84,4.7,"Vietnamese, Noodles",$$
8polKN4I6fJx1t8pPxogVw,34.03447,-118.28341,Bacari W. Adams,1767,4.2,"Italian, Breakfast & Brunch, New American",$$
tNLPTQYYfzh3IL7YoS1s_g,34.04803159,-118.258386,District,642,3.9,"Cocktail Bars, American, Venues & Event Spaces",$$
LiQ4H9HKUWcSDhCbfAfLdg,34.063386,-118.294592,365,82,4.3,"Beer Bar, Wine Bars, Korean",$$
xVgz_F3gnbhyn_2goJ8vYQ,34.09778648,-118.367872,Pinches Tacos,969,3.8,Mexican,$$
1eyWLVHeDL2NWGeo9MElZg,34.098237,-118.343457,Tennessee Hot Chicken,609,4.8,"Chicken Shop, Halal",$$
qOKsBrRBSrOuVBBCvnzrMw,34.06747631,-118.3996568,Avra Beverly Hills,1413,4,"Greek, Seafood, Mediterranean",$$$
7pKS39Tdt0c1hAhdxOWZqA,34.04013967,-118.3085835,House of Curry,260,4,"Indian, Halal, Himalayan/Nepalese",$$
9qDA6kGLxuZ0bOSYWet4uA,34.088443,-118.268825,Botanica Restaurant & Market,400,3.9,"New American, Cocktail Bars, Coffee & Tea",$$
gX802b6PyS51OjFrXacWfA,34.042728,-118.250771,Holy Basil,309,4.3,"Thai, Caterers, Seafood",$$
ki5SNb4Lli6uOklz6BXXGw,34.08371444,-118.3505714,Blu Jam Café,5922,4.2,"New American, Breakfast & Brunch, Sandwiches",$$
7l5Q9rAxnjBX_vSpxz-JRg,34.0444391,-118.3526087,323 Hibachi Grill,82,3.9,"Food Trucks, Seafood, Steakhouses",$$
LiOTgwAIorn3tDQz-ZJhaA,34.063852,-118.294609,Dan Sung Sa,1322,4,"Korean, Tapas/Small Plates, Gastropubs",$$
7ykDFudSSYFq3RPuSxO77A,34.046804,-118.238826,Tensho,84,4.7,"Japanese, Hot Pot, Seafood",$$$
MngSqXZbc4-x8lZTby1SrA,34.02585,-118.294192,Himalayan House,375,4.2,"Indian, Himalayan/Nepalese",$$
rpXxW180ByBjRHeWag3SnA,34.0603123,-118.3449541,Her Thai,99,4.3,Thai,$$
j3vvHO_58rHboxYHKD_B6w,34.04969,-118.25759,Miirch Social,26,4.3,Indian,
edafZfgTxcy8YSju4484hw,34.02320118,-118.3000352,La Cabanita Restaurant & Pupuseria,27,4.7,"Salvadoran, Seafood, Breakfast & Brunch",
rX4XXEwzSea-EJxuMYAFvw,34.072117,-118.367266,El Carmen,1075,4.1,"Mexican, Cocktail Bars",$$
KiqSBfdX2EOrn3PFsuG4YQ,34.090881,-118.38612,Blue Birdy,1,5,Gastropubs,
alBO2iwK6ilrykLvtSlNtg,34.04828,-118.44338,Sichuan Impression,815,4.1,Szechuan,$$
KuW3hA7MJukYpBHpcPjkmQ,34.07613,-118.25518,Gyoza Bar,54,4.4,"Izakaya, Ramen",
bZvzLXrCj8hya33di73d8Q,34.09063303,-118.3644333,Laurel Hardware,2068,3.7,"New American, Bars",$$$
xz66LQF-f06EtZ89Av6f3A,34.057493,-118.300632,JJAN,241,4.4,"Gastropubs, Korean, Tapas Bars",$$
oiWgt8ncTDsM9_aij6tCyw,34.026938,-118.388354,Bianca,494,4.2,"French, Bakeries, Italian",$$$
9T2bBH4n0_i7KhE0kPQiPw,34.0768811,-118.2580069,Honey Hi,358,4.3,"Cafes, Juice Bars & Smoothies, Breakfast & Brunch",$$
VzHJuws0xqcqDe5D9vNRUw,34.02687372,-118.4086695,Lobster & Beer,1262,4.2,"Seafood, Beer Bar",$$
_sN1bF7C19hnwUryOwSgFQ,34.06925,-118.2933,Rikas Peruvian Cuisine,260,4.3,"Seafood, Peruvian, Chicken Shop",$$
Qo4F-RObp5GXE_-vZXzD5g,34.0538506,-118.321126,Olympic Noodle,424,4.1,"Korean, Noodles, Soup",$$
LvCe3gVQJrMGPi0LxcEAlg,34.144132,-118.409025,The Six Social House,3521,4.4,"New American, Gastropubs, Breakfast & Brunch",$$
aK4o0_9VeqkScha4PizDdw,34.04083326,-118.3486287,Convi,1,5,"Convenience Stores, Candy Stores, Sandwiches",
9T2siQj4ET92dQ_XGae71g,34.04933,-118.30859,Town Hof and Thanks Chicken,90,4.6,"Chicken Shop, Korean, Beer Bar",$$
U-jWH-Cld5YxdJQv7MvKAQ,33.977018,-118.416904,Urban Plates,1166,4.2,"New American, Salad, Sandwiches",$$
XBkRSNtBggWGMIfqmIlF2Q,34.0451611,-118.2666712,Savoca,63,3.3,Italian,$$$
NmyEFw_9tKeHarAiUvtF3w,34.09075705,-118.3916479,Prince Street Pizza,1066,4.2,Pizza,
N05X5dnwzpWvLg7ZRcMtcA,34.06373,-118.296869,Escala,1538,3.9,"Colombian, Gastropubs, Cocktail Bars",$$
8zuw4OVrmrsa4KApcp2edA,34.07188458,-118.2733906,Doubting Thomas,471,4.2,"Coffee & Tea, Breakfast & Brunch, Patisserie/Cake Shop",$$
AL2EBhiZVDvrX6Q13z8NCw,34.06029134,-118.2577698,Seoul Sausage Company,52,4.9,"Asian Fusion, Food Trucks, Korean",$$
6CSyfa6Ve2vTIVjuLK4Ndg,34.05956631,-118.390226,Totoraku,1,5,Japanese,
Osce6shPInsQLAhtJEJnng,34.09531506,-118.3025309,El Zarape,882,4.2,Mexican,$$
H9ZlIqEp930ZRniH6VRp8w,34.04738871,-118.2996417,Papa Cristo's,2236,4.3,"Greek, Mediterranean, Bakeries",$$
2n9gAtOvARpVPygaWH1tTQ,34.06860472,-118.4026985,Gucci Osteria da Massimo Bottura,242,3.8,Italian,$$$$
f6yiLmMHzKfYNzdhD8uGig,34.041982,-118.255175,Mona Pasta Bar,83,4.7,"Italian, Wine Bars",
Kdfu2ZNUp7jKta9j2cZ2NA,34.03378367,-118.241942,Hayato,121,4.7,Japanese,$$$$
58qpwar51_eEW9rEyK8YWw,34.10112866,-118.2439709,Mariscos Za Za Za,22,4.3,Seafood,
PhODcqviyHMrDqbB5S8aCQ,34.08021087,-118.2554394,Bacetti Trattoria,237,4.1,"Italian, Pasta Shops, Pizza",$$$
bSfdLm1ke0oFCUK7hiAQ_g,34.08323,-118.34724,Frankie's,511,4.2,Italian,$$
